,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
0,California,6,1,0,22.9,Democrats,True,False
1,California,6,2,0,22.9,Democrats,True,False
2,California,6,2,0,22.9,Democrats,True,False
3,California,6,2,0,22.9,Democrats,True,False
4,California,6,2,0,22.9,Democrats,True,False
5,California,6,2,0,22.9,Democrats,True,False
6,California,6,3,0,22.9,Democrats,True,False
7,California,6,3,0,22.9,Democrats,True,False
8,California,6,6,0,22.9,Democrats,True,False
9,California,6,6,0,22.9,Democrats,True,False
10,California,6,6,0,22.9,Democrats,True,False
11,California,6,6,0,22.9,Democrats,True,False
12,California,6,6,0,22.9,Democrats,True,False
13,California,6,6,0,22.9,Democrats,True,False
14,California,6,6,0,22.9,Democrats,True,False
15,California,6,6,0,22.9,Democrats,True,False
16,California,6,7,0,22.9,Democrats,True,False
17,California,6,7,0,22.9,Democrats,True,False
18,California,6,7,0,22.9,Democrats,True,False
19,California,6,7,0,22.9,Democrats,True,False
20,California,6,7,0,22.9,Democrats,True,False
21,California,6,7,0,22.9,Democrats,True,False
22,California,6,7,0,22.9,Democrats,True,False
23,California,6,7,0,22.9,Democrats,True,False
24,California,6,7,0,22.9,Democrats,True,False
25,California,6,7,0,22.9,Democrats,True,False
26,California,6,8,0,22.9,Democrats,True,False
27,California,6,9,0,22.9,Democrats,True,False
28,California,6,9,0,22.9,Democrats,True,False
29,California,6,9,0,22.9,Democrats,True,False
30,California,6,11,0,22.9,Democrats,True,False
31,California,6,11,0,22.9,Democrats,True,False
32,California,6,26,0,22.9,Democrats,True,False
33,California,6,26,0,22.9,Democrats,True,False
34,California,6,27,0,22.9,Democrats,True,False
35,California,6,28,0,22.9,Democrats,True,False
36,California,6,33,0,22.9,Democrats,True,False
37,California,6,38,0,22.9,Democrats,True,False
38,California,6,45,0,22.9,Democrats,True,False
39,California,6,55,1,22.9,Democrats,True,False
40,California,6,67,1,22.9,Democrats,True,False
41,California,6,81,1,22.9,Democrats,True,False
42,California,6,100,1,22.9,Democrats,True,False
43,California,6,112,1,22.9,Democrats,True,False
44,California,6,172,2,22.9,Democrats,True,False
45,California,6,179,3,22.9,Democrats,True,False
46,California,6,202,4,22.9,Democrats,True,False
47,California,6,252,4,22.9,Democrats,True,False
48,California,6,320,5,22.9,Democrats,True,False
49,California,6,381,5,22.9,Democrats,True,False
50,California,6,478,6,22.9,Democrats,True,False
51,California,6,588,11,22.9,Democrats,True,False
52,California,6,732,14,22.9,Democrats,True,False
53,California,6,893,17,22.9,Democrats,True,False
54,California,6,1067,19,22.9,Democrats,True,False
55,California,6,1283,24,22.9,Democrats,True,False
56,California,6,1544,28,22.9,Democrats,True,False
57,California,6,1851,35,22.9,Democrats,True,False
58,California,6,2240,39,22.9,Democrats,True,False
59,California,6,2644,52,22.9,Democrats,True,False
60,California,6,3183,68,22.9,Democrats,True,False
61,California,6,4060,83,22.9,Democrats,True,False
62,California,6,4915,104,22.9,Democrats,True,False
63,California,6,5566,122,22.9,Democrats,True,False
64,California,6,6321,132,22.9,Democrats,True,False
65,California,6,7421,147,22.9,Democrats,True,False
66,California,6,8583,184,22.9,Democrats,True,False
67,California,6,9857,212,22.9,Democrats,True,False
68,California,6,11190,247,22.9,Democrats,True,False
69,California,6,12569,282,22.9,Democrats,True,False
70,California,6,13796,323,22.9,Democrats,True,False
71,California,6,15202,351,22.9,Democrats,True,False
72,California,6,16361,386,22.9,Democrats,True,False
73,California,6,17540,447,22.9,Democrats,True,False
74,California,6,19043,506,22.9,Democrats,True,False
75,California,6,20191,548,22.9,Democrats,True,False
76,California,6,21366,594,22.9,Democrats,True,False
77,California,6,22421,632,22.9,Democrats,True,False
78,California,6,23323,676,22.9,Democrats,True,False
79,California,6,24334,725,22.9,Democrats,True,False
80,California,6,25758,778,22.9,Democrats,True,False
81,California,6,27107,885,22.9,Democrats,True,False
82,California,6,28142,971,22.9,Democrats,True,False
83,California,6,29398,1050,22.9,Democrats,True,False
84,California,6,30829,1146,22.9,Democrats,True,False
85,California,6,31544,1176,22.9,Democrats,True,False
86,California,6,33862,1223,22.9,Democrats,True,False
87,California,6,35844,1316,22.9,Democrats,True,False
88,California,6,37573,1425,22.9,Democrats,True,False
89,California,6,39534,1548,22.9,Democrats,True,False
90,California,6,41368,1619,22.9,Democrats,True,False
91,California,6,42590,1692,22.9,Democrats,True,False
92,California,6,43691,1716,22.9,Democrats,True,False
93,California,6,45208,1800,22.9,Democrats,True,False
94,California,6,46570,1884,22.9,Democrats,True,False
95,California,6,48904,1961,22.9,Democrats,True,False
96,California,6,50470,2057,22.9,Democrats,True,False
97,California,6,52318,2147,22.9,Democrats,True,False
98,California,6,53753,2213,22.9,Democrats,True,False
99,California,6,55072,2235,22.9,Democrats,True,False
100,California,6,56333,2297,22.9,Democrats,True,False
101,California,6,58848,2386,22.9,Democrats,True,False
102,California,6,60787,2478,22.9,Democrats,True,False
103,California,6,62481,2561,22.9,Democrats,True,False
104,California,6,64616,2650,22.9,Democrats,True,False
105,California,6,66824,2732,22.9,Democrats,True,False
106,California,6,68051,2769,22.9,Democrats,True,False
107,California,6,69514,2820,22.9,Democrats,True,False
108,California,6,71150,2902,22.9,Democrats,True,False
109,California,6,73218,3014,22.9,Democrats,True,False
110,California,6,74947,3039,22.9,Democrats,True,False
111,California,6,77015,3192,22.9,Democrats,True,False
112,California,6,78933,3254,22.9,Democrats,True,False
113,California,6,80366,3290,22.9,Democrats,True,False
114,California,6,81943,3322,22.9,Democrats,True,False
115,California,6,83981,3422,22.9,Democrats,True,False
116,California,6,86125,3514,22.9,Democrats,True,False
117,California,6,88488,3624,22.9,Democrats,True,False
118,California,6,90801,3690,22.9,Democrats,True,False
119,California,6,92815,3768,22.9,Democrats,True,False
120,California,6,94743,3790,22.9,Democrats,True,False
121,California,6,97017,3808,22.9,Democrats,True,False
122,California,6,99924,3859,22.9,Democrats,True,False
123,California,6,101873,3961,22.9,Democrats,True,False
124,California,6,104071,4042,22.9,Democrats,True,False
125,California,6,107043,4144,22.9,Democrats,True,False
126,California,6,110100,4214,22.9,Democrats,True,False
127,California,6,113114,4242,22.9,Democrats,True,False
128,California,6,115643,4287,22.9,Democrats,True,False
129,California,6,118081,4360,22.9,Democrats,True,False
130,California,6,120407,4422,22.9,Democrats,True,False
131,California,6,122917,4484,22.9,Democrats,True,False
132,California,6,126510,4550,22.9,Democrats,True,False
133,California,6,129147,4626,22.9,Democrats,True,False
134,California,6,131997,4653,22.9,Democrats,True,False
135,California,6,134287,4679,22.9,Democrats,True,False
136,California,6,137245,4775,22.9,Democrats,True,False
137,California,6,140139,4869,22.9,Democrats,True,False
138,California,6,143709,4941,22.9,Democrats,True,False
139,California,6,147285,4986,22.9,Democrats,True,False
140,California,6,150434,5059,22.9,Democrats,True,False
141,California,6,152953,5089,22.9,Democrats,True,False
142,California,6,155662,5120,22.9,Democrats,True,False
143,California,6,159131,5202,22.9,Democrats,True,False
144,California,6,163381,5283,22.9,Democrats,True,False
145,California,6,167135,5359,22.9,Democrats,True,False
146,California,6,170843,5425,22.9,Democrats,True,False
147,California,6,174854,5495,22.9,Democrats,True,False
148,California,6,178807,5517,22.9,Democrats,True,False
149,California,6,184620,5561,22.9,Democrats,True,False
150,California,6,191039,5637,22.9,Democrats,True,False
151,California,6,195889,5728,22.9,Democrats,True,False
152,California,6,201413,5810,22.9,Democrats,True,False
153,California,6,207027,5872,22.9,Democrats,True,False
154,California,6,211453,5902,22.9,Democrats,True,False
155,California,6,216955,5937,22.9,Democrats,True,False
156,California,6,223995,5979,22.9,Democrats,True,False
157,California,6,232153,6083,22.9,Democrats,True,False
158,California,6,239764,6168,22.9,Democrats,True,False
159,California,6,248198,6263,22.9,Democrats,True,False
160,California,6,256298,6315,22.9,Democrats,True,False
161,California,6,265176,6329,22.9,Democrats,True,False
162,California,6,271587,6369,22.9,Democrats,True,False
163,California,6,277869,6452,22.9,Democrats,True,False
164,California,6,287766,6563,22.9,Democrats,True,False
165,California,6,296304,6708,22.9,Democrats,True,False
166,California,6,303516,6825,22.9,Democrats,True,False
167,California,6,311505,6936,22.9,Democrats,True,False
168,California,6,320030,7012,22.9,Democrats,True,False
169,California,6,327676,7042,22.9,Democrats,True,False
170,California,6,336206,7086,22.9,Democrats,True,False
171,California,6,346593,7227,22.9,Democrats,True,False
172,California,6,355497,7368,22.9,Democrats,True,False
173,California,6,364761,7490,22.9,Democrats,True,False
174,California,6,374922,7607,22.9,Democrats,True,False
175,California,6,383194,7697,22.9,Democrats,True,False
176,California,6,391460,7710,22.9,Democrats,True,False
177,California,6,400195,7764,22.9,Democrats,True,False
178,California,6,410366,7883,22.9,Democrats,True,False
179,California,6,422528,8038,22.9,Democrats,True,False
180,California,6,433175,8190,22.9,Democrats,True,False
181,California,6,443096,8325,22.9,Democrats,True,False
182,California,6,453327,8428,22.9,Democrats,True,False
183,California,6,459338,8451,22.9,Democrats,True,False
184,California,6,467103,8544,22.9,Democrats,True,False
185,California,6,474951,8716,22.9,Democrats,True,False
186,California,6,486039,8884,22.9,Democrats,True,False
187,California,6,494269,9009,22.9,Democrats,True,False
188,California,6,502273,9222,22.9,Democrats,True,False
189,California,6,509507,9365,22.9,Democrats,True,False
190,California,6,515937,9399,22.9,Democrats,True,False
191,California,6,522235,9500,22.9,Democrats,True,False
192,California,6,527258,9696,22.9,Democrats,True,False
193,California,6,532776,9866,22.9,Democrats,True,False
194,California,6,541013,10014,22.9,Democrats,True,False
195,California,6,548142,10197,22.9,Democrats,True,False
196,California,6,556158,10299,22.9,Democrats,True,False
197,California,6,563244,10365,22.9,Democrats,True,False
198,California,6,574267,10460,22.9,Democrats,True,False
199,California,6,586078,10654,22.9,Democrats,True,False
200,California,6,595097,10808,22.9,Democrats,True,False
201,California,6,603212,10995,22.9,Democrats,True,False
202,California,6,613243,11146,22.9,Democrats,True,False
203,California,6,621981,11229,22.9,Democrats,True,False
204,California,6,628508,11245,22.9,Democrats,True,False
205,California,6,634991,11334,22.9,Democrats,True,False
206,California,6,640499,11523,22.9,Democrats,True,False
207,California,6,646742,11686,22.9,Democrats,True,False
208,California,6,653401,11801,22.9,Democrats,True,False
209,California,6,659991,11984,22.9,Democrats,True,False
210,California,6,665325,12137,22.9,Democrats,True,False
211,California,6,669944,12152,22.9,Democrats,True,False
212,California,6,676236,12250,22.9,Democrats,True,False
213,California,6,682320,12409,22.9,Democrats,True,False
214,California,6,687612,12547,22.9,Democrats,True,False
215,California,6,692964,12696,22.9,Democrats,True,False
216,California,6,698391,12836,22.9,Democrats,True,False
217,California,6,702500,12906,22.9,Democrats,True,False
218,California,6,706589,12939,22.9,Democrats,True,False
219,California,6,712543,13020,22.9,Democrats,True,False
220,California,6,716630,13149,22.9,Democrats,True,False
221,California,6,722037,13330,22.9,Democrats,True,False
222,California,6,727403,13497,22.9,Democrats,True,False
223,California,6,732693,13644,22.9,Democrats,True,False
224,California,6,737074,13708,22.9,Democrats,True,False
225,California,6,740233,13730,22.9,Democrats,True,False
226,California,6,742689,13763,22.9,Democrats,True,False
227,California,6,746114,13843,22.9,Democrats,True,False
228,California,6,749197,13990,22.9,Democrats,True,False
229,California,6,753019,14094,22.9,Democrats,True,False
230,California,6,757126,14265,22.9,Democrats,True,False
231,California,6,760582,14333,22.9,Democrats,True,False
232,California,6,763390,14386,22.9,Democrats,True,False
233,California,6,767063,14458,22.9,Democrats,True,False
234,California,6,769918,14606,22.9,Democrats,True,False
235,California,6,773319,14716,22.9,Democrats,True,False
236,California,6,776945,14807,22.9,Democrats,True,False
237,California,6,781437,14912,22.9,Democrats,True,False
238,California,6,785077,15023,22.9,Democrats,True,False
239,California,6,788078,15018,22.9,Democrats,True,False
240,California,6,792220,15069,22.9,Democrats,True,False
241,California,6,795080,15209,22.9,Democrats,True,False
242,California,6,798351,15313,22.9,Democrats,True,False
243,California,6,801674,15389,22.9,Democrats,True,False
244,California,6,805736,15533,22.9,Democrats,True,False
245,California,6,809215,15588,22.9,Democrats,True,False
246,California,6,811699,15608,22.9,Democrats,True,False
247,California,6,814797,15641,22.9,Democrats,True,False
248,California,6,817940,15791,22.9,Democrats,True,False
249,California,6,821126,15898,22.9,Democrats,True,False
250,California,6,824307,15989,22.9,Democrats,True,False
251,California,6,828365,16074,22.9,Democrats,True,False
252,California,6,831495,16122,22.9,Democrats,True,False
253,California,6,834636,16150,22.9,Democrats,True,False
254,California,6,837722,16179,22.9,Democrats,True,False
255,California,6,840324,16251,22.9,Democrats,True,False
256,California,6,843734,16358,22.9,Democrats,True,False
257,California,6,847385,16425,22.9,Democrats,True,False
258,California,6,851229,16502,22.9,Democrats,True,False
259,California,6,854303,16568,22.9,Democrats,True,False
260,California,6,857077,16581,22.9,Democrats,True,False
261,California,6,859960,16594,22.9,Democrats,True,False
262,California,6,863614,16650,22.9,Democrats,True,False
263,California,6,867094,16752,22.9,Democrats,True,False
264,California,6,870380,16839,22.9,Democrats,True,False
265,California,6,874102,16901,22.9,Democrats,True,False
266,California,6,876258,16940,22.9,Democrats,True,False
267,California,6,878395,16979,22.9,Democrats,True,False
268,California,6,882666,16987,22.9,Democrats,True,False
269,California,6,887094,17067,22.9,Democrats,True,False
270,California,6,890154,17189,22.9,Democrats,True,False
271,California,6,896427,17266,22.9,Democrats,True,False
272,California,6,902328,17316,22.9,Democrats,True,False
273,California,6,906645,17345,22.9,Democrats,True,False
274,California,6,909345,17358,22.9,Democrats,True,False
275,California,6,913707,17398,22.9,Democrats,True,False
276,California,6,918635,17478,22.9,Democrats,True,False
277,California,6,922685,17541,22.9,Democrats,True,False
278,California,6,926910,17567,22.9,Democrats,True,False
279,California,6,931843,17627,22.9,Democrats,True,False
280,California,6,935262,17661,22.9,Democrats,True,False
281,California,6,938897,17671,22.9,Democrats,True,False
282,California,6,944148,17700,22.9,Democrats,True,False
283,California,6,949390,17751,22.9,Democrats,True,False
284,California,6,954629,17818,22.9,Democrats,True,False
285,California,6,960905,17866,22.9,Democrats,True,False
286,California,6,967618,17939,22.9,Democrats,True,False
287,California,6,972821,17964,22.9,Democrats,True,False
288,California,6,978861,17975,22.9,Democrats,True,False
289,California,6,985623,18035,22.9,Democrats,True,False
290,California,6,994366,18073,22.9,Democrats,True,False
291,California,6,999516,18109,22.9,Democrats,True,False
292,California,6,1009216,18141,22.9,Democrats,True,False
293,California,6,1019080,18218,22.9,Democrats,True,False
294,California,6,1027044,18254,22.9,Democrats,True,False
295,California,6,1036008,18265,22.9,Democrats,True,False
296,California,6,1047390,18304,22.9,Democrats,True,False
297,California,6,1058123,18360,22.9,Democrats,True,False
298,California,6,1069544,18467,22.9,Democrats,True,False
299,California,6,1082705,18555,22.9,Democrats,True,False
300,California,6,1096427,18649,22.9,Democrats,True,False
301,California,6,1109869,18709,22.9,Democrats,True,False
302,California,6,1118673,18726,22.9,Democrats,True,False
303,California,6,1136498,18768,22.9,Democrats,True,False
304,California,6,1153032,18875,22.9,Democrats,True,False
305,California,6,1167176,18982,22.9,Democrats,True,False
306,California,6,1176159,19025,22.9,Democrats,True,False
307,California,6,1193089,19100,22.9,Democrats,True,False
308,California,6,1206296,19132,22.9,Democrats,True,False
309,California,6,1219511,19151,22.9,Democrats,True,False
310,California,6,1237238,19209,22.9,Democrats,True,False
311,California,6,1253905,19327,22.9,Democrats,True,False
312,California,6,1272079,19440,22.9,Democrats,True,False
313,California,6,1293937,19586,22.9,Democrats,True,False
314,California,6,1318188,19791,22.9,Democrats,True,False
315,California,6,1343193,19876,22.9,Democrats,True,False
316,California,6,1371985,19937,22.9,Democrats,True,False
317,California,6,1399239,20052,22.9,Democrats,True,False
318,California,6,1425501,20238,22.9,Democrats,True,False
319,California,6,1457273,20466,22.9,Democrats,True,False
320,California,6,1491132,20636,22.9,Democrats,True,False
321,California,6,1528237,20854,22.9,Democrats,True,False
322,California,6,1554920,20958,22.9,Democrats,True,False
323,California,6,1590726,21043,22.9,Democrats,True,False
324,California,6,1620916,21196,22.9,Democrats,True,False
325,California,6,1655166,21483,22.9,Democrats,True,False
326,California,6,1716108,21881,22.9,Democrats,True,False
327,California,6,1761430,22155,22.9,Democrats,True,False
328,California,6,1809673,22496,22.9,Democrats,True,False
329,California,6,1847031,22651,22.9,Democrats,True,False
330,California,6,1889914,22736,22.9,Democrats,True,False
331,California,6,1933169,22980,22.9,Democrats,True,False
332,California,6,1968541,23254,22.9,Democrats,True,False
333,California,6,2013298,23633,22.9,Democrats,True,False
334,California,6,2048014,23944,22.9,Democrats,True,False
335,California,6,2064763,23964,22.9,Democrats,True,False
336,California,6,2129749,24221,22.9,Democrats,True,False
337,California,6,2167303,24283,22.9,Democrats,True,False
338,California,6,2209024,24529,22.9,Democrats,True,False
339,California,6,2243191,24954,22.9,Democrats,True,False
340,California,6,2275565,25391,22.9,Democrats,True,False
341,California,6,2307860,25965,22.9,Democrats,True,False
342,California,6,2345811,26236,22.9,Democrats,True,False
343,California,6,2398005,26542,22.9,Democrats,True,False
344,California,6,2433916,26635,22.9,Democrats,True,False
345,California,6,2474639,26995,22.9,Democrats,True,False
346,California,6,2511923,27486,22.9,Democrats,True,False
347,California,6,2548830,28040,22.9,Democrats,True,False
348,California,6,2589250,28554,22.9,Democrats,True,False
349,California,6,2640221,29228,22.9,Democrats,True,False
350,California,6,2687450,29699,22.9,Democrats,True,False
351,California,6,2729858,30000,22.9,Democrats,True,False
352,California,6,2770482,30381,22.9,Democrats,True,False
353,California,6,2816366,31105,22.9,Democrats,True,False
354,California,6,2858041,31653,22.9,Democrats,True,False
355,California,6,2898756,32246,22.9,Democrats,True,False
356,California,6,2937860,32947,22.9,Democrats,True,False
357,California,6,2975419,33393,22.9,Democrats,True,False
358,California,6,3006966,33593,22.9,Democrats,True,False
359,California,6,3032359,33742,22.9,Democrats,True,False
360,California,6,3071465,34390,22.9,Democrats,True,False
361,California,6,3090794,35001,22.9,Democrats,True,False
362,California,6,3116369,35704,22.9,Democrats,True,False
363,California,6,3141404,36326,22.9,Democrats,True,False
364,California,6,3164386,36818,22.9,Democrats,True,False
365,California,6,3186036,37118,22.9,Democrats,True,False
366,California,6,3212939,37499,22.9,Democrats,True,False
367,California,6,3234571,38222,22.9,Democrats,True,False
368,California,6,3253201,38927,22.9,Democrats,True,False
369,California,6,3272829,39527,22.9,Democrats,True,False
370,California,6,3292572,40192,22.9,Democrats,True,False
371,California,6,3310100,40694,22.9,Democrats,True,False
372,California,6,3324064,40928,22.9,Democrats,True,False
373,California,6,3341656,41284,22.9,Democrats,True,False
374,California,6,3354544,41858,22.9,Democrats,True,False
375,California,6,3367104,42434,22.9,Democrats,True,False
376,California,6,3381785,43062,22.9,Democrats,True,False
377,California,6,3395797,43631,22.9,Democrats,True,False
378,California,6,3407369,43987,22.9,Democrats,True,False
379,California,6,3417563,44152,22.9,Democrats,True,False
380,California,6,3431179,44440,22.9,Democrats,True,False
381,California,6,3441692,44973,22.9,Democrats,True,False
382,California,6,3450284,45436,22.9,Democrats,True,False
383,California,6,3460901,45976,22.9,Democrats,True,False
384,California,6,3470426,46435,22.9,Democrats,True,False
385,California,6,3479586,46865,22.9,Democrats,True,False
386,California,6,3485533,47055,22.9,Democrats,True,False
387,California,6,3490542,47115,22.9,Democrats,True,False
388,California,6,3499336,47446,22.9,Democrats,True,False
389,California,6,3505610,47902,22.9,Democrats,True,False
390,California,6,3513458,48334,22.9,Democrats,True,False
391,California,6,3521349,48794,22.9,Democrats,True,False
392,California,6,3527411,49111,22.9,Democrats,True,False
393,California,6,3532057,49340,22.9,Democrats,True,False
394,California,6,3537033,49531,22.9,Democrats,True,False
395,California,6,3543293,49869,22.9,Democrats,True,False
396,California,6,3549145,50953,22.9,Democrats,True,False
397,California,6,3554779,51385,22.9,Democrats,True,False
398,California,6,3561681,51794,22.9,Democrats,True,False
399,California,6,3566089,51979,22.9,Democrats,True,False
400,California,6,3569578,52213,22.9,Democrats,True,False
401,California,6,3573775,52487,22.9,Democrats,True,False
402,California,6,3578092,52774,22.9,Democrats,True,False
403,California,6,3582495,53066,22.9,Democrats,True,False
404,California,6,3587750,53457,22.9,Democrats,True,False
405,California,6,3592812,53838,22.9,Democrats,True,False
406,California,6,3597075,54124,22.9,Democrats,True,False
407,California,6,3599828,54217,22.9,Democrats,True,False
408,California,6,3604005,54377,22.9,Democrats,True,False
409,California,6,3608146,54620,22.9,Democrats,True,False
410,California,6,3611614,54877,22.9,Democrats,True,False
411,California,6,3615174,55132,22.9,Democrats,True,False
412,California,6,3617479,55336,22.9,Democrats,True,False
413,California,6,3621217,56373,22.9,Democrats,True,False
414,California,6,3623465,56523,22.9,Democrats,True,False
415,California,6,3626427,56630,22.9,Democrats,True,False
416,California,6,3628489,56743,22.9,Democrats,True,False
417,California,6,3631857,56976,22.9,Democrats,True,False
418,California,6,3635429,57213,22.9,Democrats,True,False
419,California,6,3638641,57417,22.9,Democrats,True,False
420,California,6,3640830,57495,22.9,Democrats,True,False
421,California,6,3642778,57586,22.9,Democrats,True,False
422,California,6,3645684,57770,22.9,Democrats,True,False
423,California,6,3648181,57936,22.9,Democrats,True,False
424,California,6,3650958,58187,22.9,Democrats,True,False
425,California,6,3653449,58413,22.9,Democrats,True,False
426,California,6,3656822,58630,22.9,Democrats,True,False
427,California,6,3658932,58801,22.9,Democrats,True,False
428,California,6,3661102,58927,22.9,Democrats,True,False
429,California,6,3664161,59015,22.9,Democrats,True,False
430,California,6,3666541,59116,22.9,Democrats,True,False
431,California,6,3669048,59260,22.9,Democrats,True,False
432,California,6,3671690,59396,22.9,Democrats,True,False
433,California,6,3675457,59601,22.9,Democrats,True,False
434,California,6,3678343,59675,22.9,Democrats,True,False
435,California,6,3679968,59726,22.9,Democrats,True,False
436,California,6,3683077,59788,22.9,Democrats,True,False
437,California,6,3685338,59874,22.9,Democrats,True,False
438,California,6,3687758,59976,22.9,Democrats,True,False
439,California,6,3690309,60115,22.9,Democrats,True,False
440,California,6,3693923,60272,22.9,Democrats,True,False
441,California,6,3696900,60361,22.9,Democrats,True,False
442,California,6,3700795,60446,22.9,Democrats,True,False
443,California,6,3704295,60484,22.9,Democrats,True,False
444,California,6,3706904,60535,22.9,Democrats,True,False
445,California,6,3709392,60710,22.9,Democrats,True,False
446,California,6,3711717,60797,22.9,Democrats,True,False
447,California,6,3714542,60911,22.9,Democrats,True,False
448,California,6,3716759,60977,22.9,Democrats,True,False
449,California,6,3718367,61022,22.9,Democrats,True,False
450,California,6,3720922,61034,22.9,Democrats,True,False
451,California,6,3723405,61111,22.9,Democrats,True,False
452,California,6,3725355,61199,22.9,Democrats,True,False
453,California,6,3727911,61290,22.9,Democrats,True,False
454,California,6,3730175,61390,22.9,Democrats,True,False
455,California,6,3730549,61428,22.9,Democrats,True,False
456,California,6,3731900,61463,22.9,Democrats,True,False
457,California,6,3734630,61485,22.9,Democrats,True,False
458,California,6,3736753,61504,22.9,Democrats,True,False
459,California,6,3738507,61571,22.9,Democrats,True,False
460,California,6,3739891,61650,22.9,Democrats,True,False
461,California,6,3742224,61756,22.9,Democrats,True,False
462,California,6,3743780,61853,22.9,Democrats,True,False
463,California,6,3745139,61924,22.9,Democrats,True,False
464,California,6,3747389,61961,22.9,Democrats,True,False
465,California,6,3749576,62016,22.9,Democrats,True,False
466,California,6,3751248,62065,22.9,Democrats,True,False
467,California,6,3753796,62169,22.9,Democrats,True,False
468,California,6,3755950,62211,22.9,Democrats,True,False
469,California,6,3757249,62270,22.9,Democrats,True,False
470,California,6,3758303,62310,22.9,Democrats,True,False
471,California,6,3760386,62332,22.9,Democrats,True,False
472,California,6,3761977,62363,22.9,Democrats,True,False
473,California,6,3763580,62468,22.9,Democrats,True,False
474,California,6,3765346,62573,22.9,Democrats,True,False
475,California,6,3766941,62626,22.9,Democrats,True,False
476,California,6,3768252,62647,22.9,Democrats,True,False
477,California,6,3769052,62681,22.9,Democrats,True,False
478,California,6,3770344,62701,22.9,Democrats,True,False
479,California,6,3771421,62723,22.9,Democrats,True,False
480,California,6,3773011,62760,22.9,Democrats,True,False
481,California,6,3774570,62811,22.9,Democrats,True,False
482,California,6,3775904,62857,22.9,Democrats,True,False
483,California,6,3776679,62903,22.9,Democrats,True,False
484,California,6,3777406,62928,22.9,Democrats,True,False
485,California,6,3778839,62947,22.9,Democrats,True,False
486,California,6,3780128,62979,22.9,Democrats,True,False
487,California,6,3781388,63014,22.9,Democrats,True,False
488,California,6,3786674,63163,22.9,Democrats,True,False
489,California,6,3788120,63215,22.9,Democrats,True,False
490,California,6,3788894,63236,22.9,Democrats,True,False
491,California,6,3789496,63247,22.9,Democrats,True,False
492,California,6,3789883,63249,22.9,Democrats,True,False
493,California,6,3791188,63260,22.9,Democrats,True,False
494,California,6,3792111,63284,22.9,Democrats,True,False
495,California,6,3793194,63340,22.9,Democrats,True,False
496,California,6,3794373,62965,22.9,Democrats,True,False
497,California,6,3795202,63000,22.9,Democrats,True,False
498,California,6,3795959,63120,22.9,Democrats,True,False
499,California,6,3797141,63132,22.9,Democrats,True,False
500,California,6,3798225,63155,22.9,Democrats,True,False
501,California,6,3799174,63167,22.9,Democrats,True,False
502,California,6,3800222,63206,22.9,Democrats,True,False
503,California,6,3801205,63251,22.9,Democrats,True,False
504,California,6,3801812,63143,22.9,Democrats,True,False
505,California,6,3802390,63145,22.9,Democrats,True,False
506,California,6,3803495,63150,22.9,Democrats,True,False
507,California,6,3804529,63205,22.9,Democrats,True,False
508,California,6,3805390,63224,22.9,Democrats,True,False
509,California,6,3806400,63254,22.9,Democrats,True,False
510,California,6,3807542,63290,22.9,Democrats,True,False
511,California,6,3808088,63309,22.9,Democrats,True,False
512,California,6,3808733,63337,22.9,Democrats,True,False
513,California,6,3810024,63353,22.9,Democrats,True,False
514,California,6,3811099,63370,22.9,Democrats,True,False
515,California,6,3811979,63425,22.9,Democrats,True,False
516,California,6,3812993,63490,22.9,Democrats,True,False
517,California,6,3814393,63543,22.9,Democrats,True,False
518,California,6,3815178,63555,22.9,Democrats,True,False
519,California,6,3816045,63586,22.9,Democrats,True,False
520,California,6,3817655,63597,22.9,Democrats,True,False
521,California,6,3818311,63610,22.9,Democrats,True,False
522,California,6,3816704,63662,22.9,Democrats,True,False
523,California,6,3866606,63709,22.9,Democrats,True,False
524,California,6,3868398,63649,22.9,Democrats,True,False
525,California,6,3868398,63648,22.9,Democrats,True,False
526,California,6,3868398,63648,22.9,Democrats,True,False
527,California,6,3868398,63648,22.9,Democrats,True,False
528,California,6,3874128,63710,22.9,Democrats,True,False
529,California,6,3875460,63748,22.9,Democrats,True,False
530,California,6,3903528,63805,22.9,Democrats,True,False
531,California,6,3905886,63870,22.9,Democrats,True,False
532,California,6,3906315,63874,22.9,Democrats,True,False
533,California,6,3907428,63877,22.9,Democrats,True,False
534,California,6,3914148,63954,22.9,Democrats,True,False
535,California,6,3918797,63972,22.9,Democrats,True,False
536,California,6,3921906,64002,22.9,Democrats,True,False
537,California,6,3925591,64041,22.9,Democrats,True,False
538,California,6,3930518,64083,22.9,Democrats,True,False
539,California,6,3932295,64085,22.9,Democrats,True,False
540,California,6,3933928,64086,22.9,Democrats,True,False
541,California,6,3945211,64127,22.9,Democrats,True,False
542,California,6,3951134,64132,22.9,Democrats,True,False
543,California,6,3957625,64146,22.9,Democrats,True,False
544,California,6,3966545,64174,22.9,Democrats,True,False
545,California,6,3975402,64219,22.9,Democrats,True,False
546,California,6,3977990,64220,22.9,Democrats,True,False
547,California,6,3980074,64225,22.9,Democrats,True,False
548,California,6,3996383,64265,22.9,Democrats,True,False
549,California,6,4004981,64296,22.9,Democrats,True,False
550,California,6,4012673,64325,22.9,Democrats,True,False
551,California,6,4022880,64372,22.9,Democrats,True,False
552,California,6,4034150,64415,22.9,Democrats,True,False
